"GREEN, Franklin Crawford",United States
"STEFFENS, Walter Johan",Germany
"KIGHT-WINGARD, Lenore",United States
"PEREZ, Luis Alberto",Cuba
"MARTIN, Robert Doud",United States
"BENTSEN, William Bruce",United States
"MOSSE, Anthony",New Zealand
"HRDLICKA, Petr",Czechoslovakia
"STERIAN, Soare",Romania
"BUONOCORE, Pasquale",Italy
"REPELAER VAN DRIEL, Roline",Netherlands
"BRINKLEY, Brian",United Kingdom
"WEILER, Walter",Switzerland
"COOPER, Bradford Paul",Australia
"VOKHMIANINE, Vladimir",Unified Team
"TALEVA, Ivelina",Bulgaria
"KUPETS, Courtney",United States
"MINEEVA, Olga",Soviet Union
"COOPER, Kim",Australia
"RAMOS MISIONE, Luis Gregorio",Spain
"BUGAENKOV, Ivan",Soviet Union
"ROHLANDER, Uta",Germany
"SINNIGE, Clarinda",Netherlands
"CARLEM, Per",Sweden
"BELL, Gregory Curtis",United States
"BENGTSSON, Per-Inge",Sweden
"BEDOURET, FÍŠlix",Switzerland
"KELLER, Tore",Sweden
"BEHM, Andreas",Germany
"DE LA MAZA, Leopoldo",Spain
"DELSARTE, LÍŠon",France
"HERSOYE, Albert",France
"SALUMAE, Erika",Estonia
"GRADANTE, Anna-Maria",Germany
"CLOETE, Hestrie",South Africa
"BAILEY, Donovan",Canada
"RIGAUDEAU, Antoine",France
"NEGREA, Gheorghe",Romania
"WIESNER, Kenneth George",United States
"GUMPEL, Max",Sweden
"TERTELIJE, Jozef",Yugoslavia
"GALIEVA, Roza",Unified Team
"FISSEUX, Emile",France
"KAPP, Osvald",Estonia
"GUSEYNOV, Nazim",Unified Team
"RIENKS, Nico",Netherlands
"RA, Kyung-Min","Korea, South"
"FURNISS, Bruce Macfarlane",United States
"THEILIG, Hans",Germany
"VAILE, Philip Brynolf",United Kingdom
"BUSLOVYCH, Yevgen",Ukraine
"TRYON, Amy",United States
"ZUEVA, Natalia",Russia
LILIYANA,Indonesia
"DERGANC, Stane",Yugoslavia
"VON BREMEN, Wilhelmina",United States
"WELLS, Robert",United Kingdom
"PETRIV, Oleksandr",Ukraine
"SACCARO, Gianluigi",Italy
"MOREY, Robert Willis Jr.",United States
"BORG, Ake",Sweden
"MAYER, Helene",Germany
"CHOI, Aei-Young","Korea, South"
"SENNEWALD, Hans",Germany
"SINGH, Kulwant",India
"PIPER, Donald Arthur",United States
"ROSS, Norman",United States
"HARZENDORF, Christiane",Germany
"GRIFFITHS, William Salterlee",United Kingdom
"WESSLING, Ansgar",West Germany
"SZYMCZYK, Franciszek",Poland
EDLETITSCH,Austria
"SÍ_RVIK, Haakon",Sweden
"NIJBOER, Gerard",Netherlands
"RICHARDS, Robert",Australia
"EBY, Earl",United States
"CAULKINS, Tracy Anne",United States
"SYLANTYEV, Denys",Ukraine
"WILLEMS, Victor",Belgium
"LJUNGBERG, Mikael",Sweden
"WILLIAMS, Christa Lee",United States
"NIKKANEN, Yrjo Jouko",Finland
"LOGAN, M.L.",United Kingdom
"PFÍńTZE, Frank",German Democratic Republic
"WARTELLE, Julien",France
"RATHORE, Rajyavardhan S.",India
"ZBORZIL, Arthur",Austria
"PETROV, Aleksey",Russia
"GILLE, Christian",Germany
"BOSH, Chris",United States
"MONZON, Luciano",Argentina
"NORLING, Axel",Sweden
"HILMO, Elisabeth",Norway
"TRESLING, Albert Willem",Netherlands
"LEHMANN, Karl-Heinz",German Democratic Republic
"FRECHETTE, Sylvie",Canada
"JONES, Steffi",Germany
"KURBJUWEIT, Lothar",German Democratic Republic
"GROMOVA, Lyudmila",Soviet Union
"COLE, Briony",Australia
"HANSEN, Harald",Denmark
"MACDONALD, Ross David",Canada
"HAMM, Mia",United States
"MC ELHENNEY, Marcus",United States
"GORBATIKOV, Alexander",Russia
"EROGLU, Seref",Turkey
"HORN, Oliver",United States
"IDEM, Josefa",West Germany
"WADE, Dwyane",United States
"NIX, Charles George Ashburn",United Kingdom
"DAVIDSEN, Ingolf",Norway
"NIKITIN, Igor",Soviet Union
"MUENCHOW, Kirsten",Germany
"SCHMUCKER, Frantisek",Czechoslovakia
"CRAM, Stephen",United Kingdom
"GRECU, Danut",Romania
"MAROSI-FOLDESI, Paula",Hungary
"RILEY, John Horn",United States
"AMPLER, Uwe",German Democratic Republic
"MARCUSSEN, Peter Andreas Marinus",Denmark
"RAHIMOV, Vitaliy",Azerbaijan
"MORRISON, Robert",United Kingdom
"HAAS, Karl-Friedrich",Germany
"WALLER, Frank",United States
"COPPONEX, Henri",Switzerland
"TOTH, Lajos",Hungary
"VALDES LACARRA, Alberto",Mexico
"DE RUITER, Wietske",Netherlands
"SCHILLES, Maurice",France
"ISAKSEN, Magnar",Norway
"BRUCH, Rickard",Sweden
"NICOL, N.S.",United Kingdom
"ALEXANDER, J.",United Kingdom
"TEDIASHVILI, Levan",Soviet Union
"HARRIS, Ronald Woodson",United States
"CRNKOVIC, Tomislav",Yugoslavia
"BEADSWORTH, Gemma",Australia
"SOW, Daouda",France
"METCALFE, Ralph",United States
"CAREY, Richard John",United States
"VAN DER HAAR, Rudolf Jacob",Netherlands
"FODOR, Rajmund",Hungary
"RULON, Kelly",United States
"MASSEY, Kent",United States
"ANDERSEN, Niels",Denmark
"LANTOS, Mihaly",Hungary
"SHINOHARA, Shinichi",Japan
"REUTERSKIÍ_LD, Casimir",Sweden
"OTA, Yuki",Japan
"ESTANGUET, Tony",France
"WAHID AZIZ, Abdul",Iraq
"EDLING, Rolf",Sweden
"NISIMA, Maureen",France
"HAJKOVA, Jirina",Czechoslovakia
"MAISTER, Barry John",New Zealand
"PERABONI, Alfio",Italy
"WUYTS, Gustave Marie",Belgium
"TSAGARAEVA, Larisa",Soviet Union
"SEITERLE, Eugen",Switzerland
"LUCY, Robert",Switzerland
"WALLINGFORD, Jesse Alfred",United Kingdom
"BALLESTER TULTESA, Jose Luis",Spain
"JUHASZ-NAGY, Katalin",Hungary
"KOGO, Micah",Kenya
"GRBIC, Vladimir",Yugoslavia
"LAMPTEY, Nii Odartey",Ghana
"SIDERI, Cornelia",Romania
"LUYNENBURG, Roelof Johan",Netherlands
"BOUSSOD, Jean",Mixed Team
"HART, Michael John",United Kingdom
"STAMBACHR, Frantisek",Czechoslovakia
"CHERENKOV, Fiodor",Soviet Union
"YAGORASHVILI, Vakhtang",Soviet Union
"FISCHER, Fanny",Germany
"CHEN, Zhong",China
"BACHOR, Isabell",Germany
"DELELIENNE, Charles",Belgium
"ZOODSMA, Ronald",Netherlands
"MARTINEZ CORDERO, Lorenzo",Cuba
"VERNER, William Frank",United States
"HUBBARD, Charles R.",United States
"EDWARDS, Hugh",United Kingdom
"VOIGT, Emil",United States
"SUNDELIN, Ulf",Sweden
"IRIE, Takashi",Japan
"MCNEIR, Forest",United States
"WRIGHT JR., Joseph William",Canada
"DU, Jing",China
"GUFLER, Edith",Italy
"OLUFEMI, Oladapo",Nigeria
"GURMAIL, Singh",India
"BOEVSKI, Galabin",Bulgaria
"MATTA, Gavino",Italy
"NORMAND, Kirstin",Canada
"DE GAIFFIER D'HESTROY, Hermann",Belgium
"VAN DIS, Leendert Frans",Netherlands
"ZHENG, Dongmei",China
"KIM, Tae-Woo","Korea, South"
"IZUMI, Hiroshi",Japan
"SCHUSTER, Susanne",West Germany
"GILL, Nicolas",Canada
"DADDS, Graham Bassett",United Kingdom
"DAUMAIN, .....",France
"ORMANOWSKI, Bernard",Poland
"OLSEN, JÍ_rgen Ib",Denmark
"STOOP, Louis",Belgium
"ALBERTSEN, Georg",Denmark
"HAJTOS, Bertalan",Hungary
"GONZALEZ, Antonio",Spain
"CHERNETSKI, Nikolai",Soviet Union
"PARK, Kyung-Oan","Korea, South"
"DELOOF, Pierre Marie",Belgium
"BARTL, Franz",Austria
"ERRICHIELLO, Giovanni",Italy
"PARK, Kyung-Mo","Korea, South"
"HARRIS, Daniel Lee",United States
"BASINSKI, Igor",Belarus
"VENEMA, Anneke",Netherlands
"KOKOSHIN, Viktor",Soviet Union
"MESA, Arnaldo",Cuba
"SANDERS, Terence",United Kingdom
"BUKOVEC, Brigitta",Slovenia
"BAJKUSA, Vesna",Yugoslavia
"STRETTON, Ronald Charles",United Kingdom
"KIM, Kyung Seok","Korea, South"
"BOLLIGER, Peter",Switzerland
"ROBESON, Peter David",United Kingdom
"COOKE, John Patrick",United States
"EVE, Richmond",Australia
"JANSSON, Folke",Sweden
"LARSSON, Andreas",Sweden
"CHUNG, Min-Tae","Korea, South"
"ZANDER, Thomas",Germany
"BRAID, J.",France
"TONANI, Giuseppe",Italy
"HATTESTAD, Trine",Norway
"HE, Jian-Ping",China
"TOZZI, Roberto",Italy
"MATHEWS-O'SHEA, Marlene Judith",Australia
"AVRAMENKO, Gennadi",Soviet Union
MARCELINHO PAULISTA,Brazil
"ZHIROVA, Marina",Soviet Union
"MCARTHUR, Kennedy Kane",South Africa
"FERRARI, Jean-Noel",France
"AGSTERIBBE, Estella",Netherlands
"DIERCXENS, Louis",Belgium
"MIRJANIC, Saso",Slovenia
"HARRISON, George Prifold",United States
"LEE, Bo Na","Korea, South"
"SCHELLENBERG, Tobias",Germany
"FERNANDEZ, Rudy",Spain
"JOHANSEN, Gotfred",Denmark
"PRESS, Tamara",Soviet Union
"DONNERS, Hermann",Belgium
"SZABO, Bence",Hungary
"MOLLNER, Arthur Owen",United States
"CHUSOVITINA, Oxana.",Unified Team
"GOELDEL, Alfred",Germany
"THOFELT, Sven",Sweden
"CURTIS, Thomas",United States
"KRONTHALER, Andreas",Austria
"FEDDERSEN, Victor",Denmark
"MOSKALENKO, Alexander",Russia
"TARAKANOV, Sergei",Soviet Union
"BAIRD, George Hetzel",United States
"BLOOD, Maurice",United Kingdom
"NAIDAN, Tuvshinbayar",Mongolia
"AITCHISON, Gordon",Canada
"ZHU, Yingwen",China
"COVA, Alberto",Italy
"DEUTSCH, Eugen",Germany
"PINTO, Cosimo",Italy
"SAVON, Felix",Cuba
CHARLOT,France
"EIFE, Andrea",German Democratic Republic
"DOLAN, Tom",United States
"DIXON, Richard Travers",United Kingdom
"SIEBERT, JÍ_rg",West Germany
"TANNER, Elaine",Canada
"WINKLER, Alberto",Italy
"FELISIAK, Robert",Germany
"ALLHUSEN, Derek Swithin",United Kingdom
"OKOROKOVA-LAZAREVA, Antonina",Soviet Union
"VAN DEN BERG, Jacomina",Netherlands
"RICHARDS, Jonathan",United Kingdom
"MA, Kum-Ja","Korea, South"
"PONYAEVA-TRETYAKOVA, Tatyana",Soviet Union
"FUNG, Lori",Canada
"KEZI, Zsuzsa",Hungary
"ZADOR, Ervin",Hungary
"SUNDSTRÍ_M, Holger",Sweden
"GUERRIER, A.",France
"KRAUSS, KÍ_the",Germany
"QVIST, Arthur",Norway
"ZELDENRUST, Salomon",Netherlands
"MISUTIN, Grigori",Unified Team
"KOK, Aagje Ada",Netherlands
"OVECHKINA, Nadezhda",Soviet Union
"RODE, Nicolo",Italy
"GECZI, Erika",Hungary
"ADLERCREUTZ, Nils",Sweden
"ERMENAULT, Philippe",France
"KASHIO, Seiichiro",Japan
"GOURLEY, John",Canada
"WYLD, Frederick Henry",United Kingdom
"ALEXANDER, Buffy",Canada
"FELKE-MEIER, Petra",German Democratic Republic
"OH, Seung-Lip","Korea, South"
"MARTINO, Francesco",Italy
"KING, Charles Thomas",United Kingdom
"MALEEV, Aleksandr",Soviet Union
"LI, Jiawei",Singapore
"SKLYAROV, Igor",Soviet Union
"KÍńNZ, Ernst",Austria
"CORONA, Alessandro",Italy
"COOPER, Cynthia Lynne",United States
"LUHAÍ Í R, Arnold",Estonia
"SHOVELLER, Stanley Howard",United Kingdom
"BOUIN, Jean",France
"DESMETTRE, Robert",France
"GRAHAM, Winthrop",Jamaica
"ROGANOVIC, Novak",Yugoslavia
"MEES-VOLZ, Helga Margot",United States
"KOTETSEV, Anatoli",Soviet Union
"SANCHEZ, Emilio",Spain
"ORTIZ CHARRO, Yaima",Cuba
"GALANDA, Giacomo",Italy
"KUTCHEV, Mladen",Bulgaria
"WILSON, Harold",United States
"HORNIG, Carola",German Democratic Republic
"HAUGHTON, Greg",Jamaica
"BROOKE-HOUGHTON, Julian",United Kingdom
"LEWIS, Paul Snowden",Australia
"CARLSRUD, Conrad M.",Norway
"ANSELMO, P.",Uruguay
"SUGIYAMA, Kento",Japan
"LINNOSVUO, Pentti Tapio Akseli",Finland
"MEADE, Richard John Hanray",United Kingdom
"ENGELHARD, Hermann",Germany
"HURTER, Karl-Joachim",West Germany
"EIKELBOOM, Marten",Netherlands
"EL GINDY, Abdel Moneim",Egypt
"CUDMORE, Alexander",United States
"WILLIAMS III, Bernard",United States
"CARON, Stephan",France
"KHISAMUTDINOV, Shamil",Soviet Union
"LYON, George Seymour",Canada
"VAN RUMPT, Annemarieke",Netherlands
"LEGREVES, Rene",France
"TAYLOR, Thomas",Canada
"HANSEN, Trine",Denmark
"PROKOP-SYKORA, Liese",Austria
"BOGEN, Albert",Austria
"SMUROVA, Elena",Russia
"SZCZEPANSKI, Jan",Poland
"BERGQVIST, Erik",Sweden
"BÍńRGER, Erna",Germany
"BARTFAI, Krisztian",Hungary
"SHILEY, Jean",United States
"SEEBACH, Holger",Denmark
"ALLISON, Jan Alistair",Canada
"NIELSEN, Lukas Frederick Christian",Denmark
"KNÍ_PPEL, Arvid",Sweden
"UHLIG, Frank",German Democratic Republic
"QUENEHERVE, Gilles",France
"VAN STEENIS, Niels",Netherlands
"KAMENEK-VINOGRADOVA, Valentina",Soviet Union
"BERGODD, Arne",Norway
"SAZANOVICH, Natalya",Belarus
"MORON, Gisela",Spain
"HILL, Clarence",Bermuda*
"MOUKHINE, Jouri",Unified Team
"HISCOCK, Eileen May",United Kingdom
"JAMIESON, Benjamin",Canada
"CARMINUCCI, Giovanni",Italy
"FAYE, Rene",France
"HEIDA, Anton",United States
"TANNER, Vera",United Kingdom
"BOUZOU, Joel",France
"SWANSON, Duane Alexander",United States
"LUND, Karl Fredrik",Finland
"ODAKA, Emiko",Japan
"BROAD, Neil",United Kingdom
"KOTTYSCH, Dieter",West Germany
"GERSTÍ CKER, Georg",Germany
"PALMA, Adiel",Cuba
"SMITH, Steven",United Kingdom
"NOGUER CASTELLVI, Miguel",Spain
"ORTIZ, Luis F.",Puerto Rico*
"YAUNZEME, Inese",Soviet Union
"HANSEN, Anja",Denmark
"PEREZ, Guillermo",Mexico
"SAETHER, Olaf",Norway
"COLOMBO, Luca",Italy
"XU, Zhi-Qiang",China
"POLTAVSKIY, Semen",Russia
"NERALIC, Milan",Austria
"ANDERBERG, Olle",Sweden
"KHRACHEV, Murat",Russia
"FREUND, Roland",West Germany
"SEMMLER, Stefan",German Democratic Republic
"WYSOCZANSKA, Barbara",Poland
"EISENÍ_E, Fritz",Denmark
"JONES, E.J.",United Kingdom
"HEUKRODT, Olaf",Germany
"METZKER, Maxwell",Australia
"CERVIN, Andreas",Sweden
"SHAPOCHKA, Yuri",Soviet Union
"MORGAN, Allan Jerome",United States
"SUNG, Jung-A","Korea, South"
"SCHRÍ_DER, Walter",United States
"ROHDE, Lisa Diane",United States
"JENSEN, Mogens Frey",Denmark
"LEE, Seung Bae","Korea, South"
"CVETKOVIC, Vladimir",Yugoslavia
"HOLBYE, Thorleif",Norway
"SURENJAV, Sukhbaatar",Mongolia
"LE GENDRE, Robert Lucien",United States
"ITO, Tomohito",Japan
"DE MILLE, Noel",Canada
"JOHNSON, Michael",United States
"MECIR, Miloslav",Czechoslovakia
"KLEVTSOV, Sergei",Soviet Union
"LITZ, JÍ_rgen",United States
"CORNELLIE, Emile FranÍ_ois",Belgium
"FAJFRIC, Petar",Yugoslavia
"SCHNEIDER, Petra",German Democratic Republic
"O'KELLY, George Cornelius",United Kingdom
"JOHNSON, Terence Lloyd",United Kingdom
"KYBURZ, E.",Switzerland
"TARGETT, Matt",Australia
"MACMASTER, Cecil",South Africa
"VOS, Marianne",Netherlands
"QIAO, Hong",China
"CLOUGHEN, Robert",United States
"ADDO, Simon",Ghana
"LASKO, Lech",Poland
"BONACIC, Duje",Yugoslavia
"IZAGUIRRE, Silverio",Spain
"TURNER, R.R.",United Kingdom
"STEINDORF, Ute",German Democratic Republic
"WANG, Jie",China
"PETROVIC, Aleksandar",Yugoslavia
"BAUCHSPIESS, Bernd",United States
"FRANGILLI, Michele",Italy
"KORAC, Radivoje",Yugoslavia
"LUCCHETTA, Andrea",Italy
"SUMNIKOVA, Irina",Soviet Union
"YILDIZ, Rifat",Germany
"FAERSTAD, Harald Oliver",Norway
"FREDERICK, Manuel",India
"KARDANOV, Mourat",Russia
"SCHMIDT, Herbert",Germany
"JOHANSSON, Per",Sweden
"WEISS, Kurt",Germany
"KIM, Jung Joo","Korea, South"
"THÍ_GERSEN, Svein Th.",Norway
"FRANK, Jacqueline",United States
"STRAUCH, Annegret",German Democratic Republic
"RYAN, Matthew Morgan",Australia
"ATALAY, Mahmut",Turkey
"NIKULIN, Sergei",Soviet Union
"LINDGREN, Ola",Sweden
"BURROUGHS, Sean",United States
"ASHUMOVA, Irada",Azerbaijan
"GUO, Dan",China
"CLIVE, Lewis",United Kingdom
"EKELS, John",Canada
"WANAMAKER, Rodman",United States
"LOMBA, Marisabel",Belgium
"SILVA, Maria Paula",Brazil
"BLEWITT, Charles Edward",United Kingdom
"ZELIKOVITCH, Antonina",Unified Team
"PARRY, Stephen",United Kingdom
"PEROL, J.",France
"EGAN, Kenny",Ireland
"NEMECEK, Bohumil",Czechoslovakia
"IORGA, Vasile",Romania
"FIGUEROLA CAMUE, Enrique",Cuba
"PARASKEVOPOULOS, Panagiotis",Greece
"SALVI, Paolo",Italy
"BARKSDALE, Donald Argee",United States
"GORNO, Reinaldo",Argentina
"MOYA, Roberto S.",Cuba
"JAMES, Walter",United Kingdom
"VENTURA, Frantisek",Czechoslovakia
"RYAN, Marc",New Zealand
"WHEELER, Michael Keith Valentine",United Kingdom
"ZOBER, Hannelore",German Democratic Republic
"WEBER, Peter",German Democratic Republic
"HALVORSEN, Harald",Norway
"KACAR, Tadija",Yugoslavia
"HENDERSON, Thomas Edward",United States
"CONNER, Dennis Walter",United States
"KHABAROVA, Irina",Russia
"SIMONSEN, Mikael",Denmark
"BROWN, Kiel",Australia
"GREEN, Chad",United States
"BIROS, Peter",Hungary
"RIMMER, John",Mixed Team
"GRAVES, James",United States
"NOVIKOV, Sergei",Soviet Union
"ANNISON, Harold Edward",United Kingdom
"BUDAI, Laszlo",Hungary
"CONTE, Javier",Argentina
"DAVIS, Victor",Canada
"VAN CROMBRUGGHE, Marcel Lucien",Belgium
"AITCHISON, Francis Helen",United Kingdom
"DIESCH, JÍ_rg",West Germany
"AMIRAGOV, Slava",Soviet Union
"SAKAUE, Yoko",Japan
"ZAKARIAS, Jozsef",Hungary
"PARKHOMCHUK, Irina",Soviet Union
"BARNES, Lee",United States
"WINKLER, Hans GÍ_nter",West Germany
"HUEGILL, Geoff",Australia
"HEGARTY, Frank",United Kingdom
"SVENSSON, Ragnar",Sweden
"KRNAC, Jozef",Slovakia
"PORZEC, Elzbieta",Poland
"KURTINAITIS, Rimas",Soviet Union
"THEATO, Michel",France
"STROBOER, Gijsbert (Gijs)",Netherlands
"DEMIACHKIEVITCH, Serguei",Unified Team
"KUROSU, Takashi",Japan
"THOMSEN, Sven Bernth",Denmark
"STURZENEGGER, Paul",Switzerland
"HONEY, Gary",Australia
"GOPCEVIC, Zoran",Yugoslavia
"OJANPERA, Arvo Kaarlo Olavi",Finland
"BREUER-DUKAT, Renate",West Germany
"KEMASUODE, Gloria",Nigeria
"DE KORVER, Johannes Marius",Netherlands
"CARTER, Nesta",Jamaica
"HANDRICK, Gotthard",Germany
"MORGAN, Frederick Henry",South Africa
"LOGAN, Herbert Bruce",United Kingdom
"LADOUMEGUE, Jules",France
"JIA, Zhanbo",China
"SILLIMAN, Lynn",United States
"JONES, Louis Woodard III",United States
"MARKOVICS, Kalman",Hungary
"KOLEV, Ivan",Bulgaria
"DELGADO, Ricardo",Mexico
"CHOI, Suk-Jae","Korea, South"
"JOURDANT, Fernand",France
"PINE, Adam",Australia
"ZENNARO, Matteo",Italy
"RIAZ, Ahmad",Pakistan
"DESMARTEAU, Etienne",Canada
"PATOULIDOU, Paraskevi Voula",Greece
"MALAK, Waldemar",Poland
"JULICH, Bobby",United States
"HINNEBURG, Lars",German Democratic Republic
"RINNE, Fanny",Germany
"CAPELLMANN, Nadine",Germany
"CRISTI-GALLO, Oscar",Chile
"SLIJKHUIS, Willem",Netherlands
"PECKA, Zdenek",Czechoslovakia
"MATOS, Angel Valodia",Cuba
"KIM, Il","Korea, North"
"MENDOZA, Cesar",Chile
"PIETRUSZKA, Frederic",France
"GHIBELLINI, Alberto",Italy
"BLANTON, Dain",United States
"GILLMEISTER, Erwin",Germany
"PANCHUK, Lyudmila",Soviet Union
"BÍ_CKLI, Franz",Switzerland
"LONCAR, Nikola",Yugoslavia
"JI, Xinpeng",China
"GESIOR, Dariusz",Poland
"ORLOFF, NikolaÍč",Russian Empire
"BACHFELD, Jochen",German Democratic Republic
"GAILLY, Etienne",Belgium
"GLANFIELD, Joe",United Kingdom
"TRAVERSA, Lucia",Italy
"BORG, Arne",Sweden
"DE LOOPER, Jan",Netherlands
"BROGAN, Michelle",Australia
"OWEN, Edward",United Kingdom
"ZHANG, Ya-Li",China
"KADAS, Geza",Hungary
"SEMENOV, Vladimir",Soviet Union
"SEEBERG, Tom",Norway
"MARTINEZ, James Michael",United States
"ROSE, Shane",Australia
"LANDELLS, Suzanne",Australia
"FUCHS, Markus",Switzerland
"LIN, Sang",China
"KEMECZEI, Imre",Hungary
"KEGERIS, Raymond",United States
"ARONSSON, Ivar",Sweden
"KITSON, Harry Austin",South Africa
"JOVANOVIC, Miodrag",Yugoslavia
"TOIVONEN, Kaarlo Kalervo",Finland
"DE NOOY, Meike",Netherlands
"TAYLOR, Ian Charles Boucher",United Kingdom
"BEGALIEV, Kanatbek",Kyrgyzstan
"DOBRE, Anisoara",Romania
RAFINHA,Brazil
"KANEKO, Makoto",Japan
"ZIUSKOVA, Nina",Soviet Union
"MORRIS, Jenny",Australia
"CHARBONNIER, Nicolas",France
"DUVERGER, RenÍŠ",France
"TAVAKOLI, Hossein",Iran
"HANSSON, Holger",Sweden
"HUBRECHT, T. F.",Netherlands
"KRAVTCHOUK, Serguei",Unified Team
"TAHIR, Zaman",Pakistan
"PEDRO, James",United States
"RICHARDS, Thomas",Australasia
"MUSSO, Francesco",Italy
"BATTEN, Kim",United States
"AHRENS, Thomas",United States
"STEWART, James",Canada
"FABRA, Ignazio",Italy
"ROBU, Doina",Romania
"DELEU, Ernest",Belgium
"BOSISIO, Lorenzo",Italy
"DICKENSCHEID, Tanja Roswitha",Germany
"NELSON, Frank Thayer",United States
"NEUSEL, Peter",United States
"NORELIUS, Martha",United States
"SCHWARTHOFF, Florian",Germany
"KARLS, Tommy",Sweden
"DULIEUX, Henri",France
"COOK-HOGG, Wendy",Canada
"KOVANEN, Tauno Into",Finland
"ALVES, Aloisio",Brazil
"KUMAR, Vijender",India
"PESCHIER, Benoit",France
"MERRICK, Robert",United States
"ESTIARTE, Manuel",Spain
"THUE, Jeffrey James Milton",Canada
"BAJKO, Karoly",Hungary
"ZHANG, Di",China
"CHUKHRAI, Sergei",Soviet Union
"PLECAS, Nikola",Yugoslavia
"SMITH, William Faulder",United Kingdom
"KORKIYA, Mikhail",Soviet Union
"KIM, Soon-Duk","Korea, South"
"REIC, Josip",Yugoslavia
"VELDHUIS, Marleen",Netherlands
"ALLAN, Alister Millar",United Kingdom
"YAKOVENKO, Nikolai",Soviet Union
"DINEYKIN, Stanislav",Russia
"ZIMMERMANN, Kathrin",German Democratic Republic
"JACOBSEN, Thomas",Denmark
"IBSEN, Martin Kirketerp",Denmark
"ZHANG, Pei-Jun",China
"URGELLES, Yoandry",Cuba
"CALATRONI, Attilio",Italy
"MURCHISON, Loren",United States
"DÍ_RRIS, Jana",Germany
"HUTTEN, Tim",United States
"BOREIKO, Valentin",Soviet Union
"PASCA, Mirela Ana",Romania
"D'INZEO, Raimondo",Italy
"DERSIDAN-ENE-PASCU, Ana",Romania
"JONG, Yeu-Jeng",Taiwan
"PHELPS, Mason Elliot",United States
"SCARONE, Hector",Uruguay
"FAIRWEATHER, Simon",Australia
"DI MARIA, Angel",Argentina
"WHITAKER, George",United Kingdom
"BACHUROV, Yuri",Soviet Union
"DAVIES, John Griffith",Australia
"JEE, Yong-Ju","Korea, South"
"SORAGNA, Matteo",Italy
"MURATOV, Valentin",Soviet Union
"FÍ GLUM-PETTERSSON, Tomas",Sweden
"WHITNEY, Ashley",United States
"ATIYEH, Josep",Syria
"LIPPITS, Dirk",Netherlands
"GILIAZOVA, Nailia",Soviet Union
"VAN RAPPARD, Oscar Emile",Netherlands
"GRUDZIEN, Jozef",Poland
"NAKAMURA, Yukimasa",Japan
"BANNISTER, Alan",United Kingdom
"VAN BREDA KOLFF, Jan Gualtherus",Netherlands
"ECHEVERRIA, Ricardo",Chile
"SOOLTONOV, Bahodirjon",Uzbekistan
"LACOSTE, Jean RenÍŠ",France
"BJERRUM, Hans Adolf",Denmark
"CEJUDO, Henry",United States
"YOSHIMURA, Masahiro",Japan
"BODLEY, Robert",South Africa
"KELLER, Klete",United States
"PARETO, Paula Belen",Argentina
"STEELE, Paul",Canada
"HANISCH, Cornelia",West Germany
"NASCIMENTO, Andre",Brazil
"JELENIC, Viktor",Serbia and Montenegro
"HENNIG, Edward",United States
"POSTA, Sandor",Hungary
"GELDARD, Robert Alan",United Kingdom
"LIMA, Mauricio",Brazil
"SCULLI, Giuseppe",Italy
"TIAN, Liang",China
"DECUGIS, Max",France
"PIATKOWSKI, Andrzej Ryszard",Poland
"LIPEEV, Evgeni",Soviet Union
"VAN DER ZWAN, Niels",Netherlands
"BORCHERT, Earl Frederick",United States
"CROSS, Emily",United States
"TVETER, Finn Ivar",Norway
"WHITE, Willie B.",United States
"ESS, Emile",Switzerland
"ROSSNER, Petra",Germany
"SCHOLZ, Jackson",United States
"ZHIGILY, Vladimir",Soviet Union
"O'CONNOR, James Wallace",United States
"BROWN, Earlene Dennis",United States
"ZACHRIES, Michael",German Democratic Republic
"JANHONEN, Pauli Aapeli",Finland
"ANDERSSON, GÍ_sta",Sweden
"SCHOCKEMÍ_HLE, Paul",West Germany
"TSAGAEV, Alan",Bulgaria
"FERNANDEZ ROBERT, Raul",Mexico
"ZHOU, Ji-Hong",China
"YOSHIDA, Setsuko",Japan
"HAGER, Axel",Germany
"FARKAS, Agnes",Hungary
"WOLTERS, Kara",United States
"ROTA, Alfredo",Italy
"BUNGEI, Wilfred",Kenya
"OCA, Miguel Angel",Spain
"MOON, Pil Hee","Korea, South"
"KISCHE, Marion",German Democratic Republic
"RYTHER, EugÍÎne",Switzerland
"ARTHUS, Henri",France
"MAGNUSSON, GÍ_sta",Sweden
"MULDER, Mandy",Netherlands
"MACKINTOSH, Henry Maitland",United Kingdom
"CAVALLERO, Pablo",Argentina
"VAN GASTEL, Johannes Jacobus",Netherlands
"THANOU, Ekaterini",Greece
"PAULINHO, Sergio",Portugal
"NIEDZWIEDZKI, Henryk",Poland
"PECKOLT, Jan Peter",Germany
"NACINOVIC, Alvaro",Yugoslavia
"NISHI, Takeichi",Japan
"AHRENDT, Peter",United States
"BORKAI, Zsolt",Hungary
"MEULENGRACHT-MADSEN, Hans",Denmark
"NAGAEV, Igor",Soviet Union
"DORFMANN, Xavier",France
"LIM, Sujeong","Korea, South"
"ARSAMAKOV, Israil",Soviet Union
"BERGER, Peter",West Germany
"URDIALES, Alberto",Spain
"HEISS, Gustave Marinius",United States
"BAE, Minhee","Korea, South"
"CRUZ, Joaquim",Brazil
"LOVRENSCHI, Ladislau",Romania
