1896,Summer,Weightlifting,heavyweight - two hand lift Men,"ELLIOTT, Launceston",GBR,Silver
1896,Summer,Wrestling,open event Men,"CHRISTOPOULOS, Stephanos",GRE,Bronze
1896,Summer,Wrestling,open event Men,"SCHUMANN, Carl",GER,Gold
1896,Summer,Wrestling,open event Men,"TSITAS, Georgios",GRE,Silver
1900,Summer,Aquatics,1500m freestyle Men,"HALMAY, Zoltan",HUN,Bronze
1900,Summer,Aquatics,1500m freestyle Men,"JARVIS, John Arthur",GBR,Gold
1900,Summer,Aquatics,1500m freestyle Men,"WAHLE, Otto",AUT,Silver
1900,Summer,Aquatics,200m backstroke Men,"DROST, Johannes",NED,Bronze
1900,Summer,Aquatics,200m backstroke Men,"HOPPENBERG, Ernst",GER,Gold
1900,Summer,Aquatics,200m backstroke Men,"RUBERL, Karl",AUT,Silver
1900,Summer,Aquatics,200m freestyle Men,"RUBERL, Karl",AUT,Bronze
1900,Summer,Aquatics,200m freestyle Men,"LANE, Frederick C.V.",AUS,Gold
1900,Summer,Aquatics,200m freestyle Men,"HALMAY, Zoltan",HUN,Silver
1900,Summer,Aquatics,200m obstacle event Men,"KEMP, Peter",GBR,Bronze
1900,Summer,Aquatics,200m obstacle event Men,"LANE, Frederick C.V.",AUS,Gold
1900,Summer,Aquatics,200m obstacle event Men,"WAHLE, Otto",AUT,Silver
1900,Summer,Aquatics,200m team swimming Men,HOUBEN,FRA,Bronze
1900,Summer,Aquatics,200m team swimming Men,"LEUILLIEUX, Jean",FRA,Bronze
1900,Summer,Aquatics,200m team swimming Men,"MARTIN, Louis",FRA,Bronze
1900,Summer,Aquatics,200m team swimming Men,"MERCHEZ, DÕ©sirÕ©",FRA,Bronze
1900,Summer,Aquatics,200m team swimming Men,TARTARA,FRA,Bronze
1900,Summer,Aquatics,200m team swimming Men,"FREY, Julius",GER,Gold
1900,Summer,Aquatics,200m team swimming Men,"HAINLE, Max",GER,Gold
1900,Summer,Aquatics,200m team swimming Men,"HOPPENBERG, Ernst",GER,Gold
1900,Summer,Aquatics,200m team swimming Men,"SCHÕ_NE, Max",GER,Gold
1900,Summer,Aquatics,200m team swimming Men,"VON PETERSDORFF, Herbert",GER,Gold
1900,Summer,Aquatics,200m team swimming Men,BERTRAND,FRA,Silver
1900,Summer,Aquatics,200m team swimming Men,CADET,FRA,Silver
1900,Summer,Aquatics,200m team swimming Men,"HOCHEPIED, Maurice",FRA,Silver
1900,Summer,Aquatics,200m team swimming Men,"HOCHEPIED, Victor",FRA,Silver
1900,Summer,Aquatics,200m team swimming Men,VERBECKE,FRA,Silver
1900,Summer,Aquatics,4000m freestyle Men,"MARTIN, Louis",FRA,Bronze
1900,Summer,Aquatics,4000m freestyle Men,"JARVIS, John Arthur",GBR,Gold
1900,Summer,Aquatics,4000m freestyle Men,"HALMAY, Zoltan",HUN,Silver
1900,Summer,Aquatics,underwater swimming Men,"LYKKEBERG, Peder",DEN,Bronze
1900,Summer,Aquatics,underwater swimming Men,"DE VENDEVILLE, Charles",FRA,Gold
1900,Summer,Aquatics,underwater swimming Men,"SIX, AndrÕ©",FRA,Silver
1900,Summer,Aquatics,water polo Men,"BURGESS, Thomas",FRA,Bronze
1900,Summer,Aquatics,water polo Men,COULON,FRA,Bronze
1900,Summer,Aquatics,water polo Men,"DECUYPER, Alphonse",FRA,Bronze
1900,Summer,Aquatics,water polo Men,DEVENOT,FRA,Bronze
1900,Summer,Aquatics,water polo Men,FARDELLE,FRA,Bronze
1900,Summer,Aquatics,water polo Men,FAVIER,FRA,Bronze
1900,Summer,Aquatics,water polo Men,"LAUFRAY, Louis",FRA,Bronze
1900,Summer,Aquatics,water polo Men,LERICHE,FRA,Bronze
1900,Summer,Aquatics,water polo Men,"MARTIN, Louis",FRA,Bronze
1900,Summer,Aquatics,water polo Men,"MERCHEZ, DÕ©sirÕ©",FRA,Bronze
1900,Summer,Aquatics,water polo Men,"PESLIER, Henri",FRA,Bronze
1900,Summer,Aquatics,water polo Men,PESLOY,FRA,Bronze
1900,Summer,Aquatics,water polo Men,"TREFFEL, Charles",FRA,Bronze
1900,Summer,Aquatics,water polo Men,"VASSEUR, Paul",FRA,Bronze
1900,Summer,Aquatics,water polo Men,"COE, Thomas",GBR,Gold
1900,Summer,Aquatics,water polo Men,"DERBYSHIRE, John Henry",GBR,Gold
1900,Summer,Aquatics,water polo Men,"KEMP, Peter",GBR,Gold
1900,Summer,Aquatics,water polo Men,"LISTER, William",GBR,Gold
1900,Summer,Aquatics,water polo Men,"ROBERTSON, Arthur",GBR,Gold
